/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_8.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_32.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_35.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_23.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_50.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_90.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_47.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_27.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_43.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/1/2_32.bmp,1
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_15.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_89.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_20.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_75.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/0/1_31.bmp,0
/Users/wenyu/Desktop/TorchProject/HRnet/demo/20/21_36.bmp,20
/Users/wenyu/Desktop/TorchProject/HRnet/demo/7/8_67.bmp,7
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_29.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/9/10_86.bmp,9
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_25.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/27/28_74.bmp,27
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_2.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_20.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/27/28_15.bmp,27
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_73.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_76.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_1.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_27.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_25.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_5.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_70.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_37.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/30/31_20.bmp,30
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_17.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_92.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_18.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/1/2_73.bmp,1
/Users/wenyu/Desktop/TorchProject/HRnet/demo/13/14_73.bmp,13
/Users/wenyu/Desktop/TorchProject/HRnet/demo/20/21_39.bmp,20
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_11.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/9/10_5.bmp,9
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_14.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/1/2_19.bmp,1
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_29.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_50.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_29.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_37.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_1.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_9.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_70.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/7/8_40.bmp,7
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_31.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_32.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_7.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_85.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/23/24_60.bmp,23
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_73.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_86.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_85.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/23/24_84.bmp,23
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_61.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_98.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_73.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_84.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_22.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_47.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_78.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/9/10_44.bmp,9
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_39.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_51.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_62.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_30.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/7/8_49.bmp,7
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_36.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_32.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_18.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_67.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_35.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_5.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_50.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/30/31_12.bmp,30
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_57.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_90.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/20/21_51.bmp,20
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_68.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/31/32_47.bmp,31
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_3.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/19/20_54.bmp,19
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_55.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_83.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_47.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_97.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_36.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_97.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/23/24_54.bmp,23
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_9.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_83.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_100.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_30.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_17.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_7.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/3/4_8.bmp,3
/Users/wenyu/Desktop/TorchProject/HRnet/demo/27/28_25.bmp,27
/Users/wenyu/Desktop/TorchProject/HRnet/demo/0/1_56.bmp,0
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_89.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_30.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_5.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_53.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/19/20_7.bmp,19
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_5.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_95.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_47.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/27/28_85.bmp,27
/Users/wenyu/Desktop/TorchProject/HRnet/demo/13/14_40.bmp,13
/Users/wenyu/Desktop/TorchProject/HRnet/demo/27/28_23.bmp,27
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_66.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/0/1_47.bmp,0
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_17.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_39.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_91.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_13.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_88.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_3.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_96.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_68.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_72.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_33.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_62.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_62.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/30/31_70.bmp,30
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_83.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_29.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_90.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_37.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_34.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_45.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_44.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_82.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_80.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_7.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_4.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/27/28_77.bmp,27
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_58.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_28.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_46.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/19/20_61.bmp,19
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_91.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_61.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_25.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_98.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_89.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/1/2_75.bmp,1
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_7.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_5.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_82.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_15.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/7/8_23.bmp,7
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_16.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_11.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_35.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_9.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_62.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_59.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_79.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_76.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/0/1_98.bmp,0
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_15.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_8.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_92.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_56.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_70.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_8.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/7/8_91.bmp,7
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_74.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/7/8_44.bmp,7
/Users/wenyu/Desktop/TorchProject/HRnet/demo/0/1_59.bmp,0
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_25.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_2.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_67.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_79.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_9.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_83.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_33.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/30/31_75.bmp,30
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_80.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_20.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_61.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_39.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_63.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_75.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_45.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_22.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_54.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/28/29_73.bmp,28
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_57.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/9/10_35.bmp,9
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_52.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/20/21_61.bmp,20
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_84.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/20/21_65.bmp,20
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_40.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_25.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/9/10_72.bmp,9
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_58.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_76.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_67.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_58.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_71.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_69.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_39.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_20.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/0/1_4.bmp,0
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_27.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_29.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_11.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_84.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_42.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_18.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_69.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_7.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_79.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_96.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/26/27_76.bmp,26
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_79.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_39.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_75.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_48.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_76.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_69.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/19/20_35.bmp,19
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_37.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/23/24_76.bmp,23
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_24.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_92.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_7.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/22/23_84.bmp,22
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_16.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_7.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/33/34_42.bmp,33
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_66.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/19/20_95.bmp,19
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_7.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_59.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_57.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_42.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/32/33_10.bmp,32
/Users/wenyu/Desktop/TorchProject/HRnet/demo/9/10_55.bmp,9
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_9.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/5/6_20.bmp,5
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_98.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_40.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/1/2_59.bmp,1
/Users/wenyu/Desktop/TorchProject/HRnet/demo/15/16_61.bmp,15
/Users/wenyu/Desktop/TorchProject/HRnet/demo/9/10_99.bmp,9
/Users/wenyu/Desktop/TorchProject/HRnet/demo/31/32_34.bmp,31
/Users/wenyu/Desktop/TorchProject/HRnet/demo/31/32_20.bmp,31
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_71.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/10/11_97.bmp,10
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_64.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/24/25_86.bmp,24
/Users/wenyu/Desktop/TorchProject/HRnet/demo/12/13_71.bmp,12
/Users/wenyu/Desktop/TorchProject/HRnet/demo/31/32_71.bmp,31
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_3.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_1.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_5.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_5.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_100.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_73.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_90.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/8/9_9.bmp,8
/Users/wenyu/Desktop/TorchProject/HRnet/demo/16/17_51.bmp,16
/Users/wenyu/Desktop/TorchProject/HRnet/demo/23/24_39.bmp,23
/Users/wenyu/Desktop/TorchProject/HRnet/demo/19/20_60.bmp,19
/Users/wenyu/Desktop/TorchProject/HRnet/demo/19/20_91.bmp,19
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_65.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_82.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_60.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/20/21_8.bmp,20
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_26.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_83.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/17/18_21.bmp,17
/Users/wenyu/Desktop/TorchProject/HRnet/demo/29/30_51.bmp,29
/Users/wenyu/Desktop/TorchProject/HRnet/demo/4/5_98.bmp,4
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_60.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/18/19_14.bmp,18
/Users/wenyu/Desktop/TorchProject/HRnet/demo/21/22_3.bmp,21
/Users/wenyu/Desktop/TorchProject/HRnet/demo/14/15_11.bmp,14
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_4.bmp,2
/Users/wenyu/Desktop/TorchProject/HRnet/demo/7/8_13.bmp,7
/Users/wenyu/Desktop/TorchProject/HRnet/demo/25/26_23.bmp,25
/Users/wenyu/Desktop/TorchProject/HRnet/demo/34/35_22.bmp,34
/Users/wenyu/Desktop/TorchProject/HRnet/demo/11/12_61.bmp,11
/Users/wenyu/Desktop/TorchProject/HRnet/demo/20/21_84.bmp,20
/Users/wenyu/Desktop/TorchProject/HRnet/demo/6/7_34.bmp,6
/Users/wenyu/Desktop/TorchProject/HRnet/demo/3/4_77.bmp,3
/Users/wenyu/Desktop/TorchProject/HRnet/demo/2/3_94.bmp,2
